ID,NDC
935276,93527601
935277,93527701
935292,93529201
935293,93529301
935294,93529410
935295,93529501
935296,93529601
935297,93529701
935298,93529801
935328,93532862
935341,93534156
935342,93534201
935343,93534301
935346,93534601
935347,93534701
935348,93534801
935352,93535286
935353,93535301
935354,93535401
935382,93538256
935401,93540189
935416,93541601
935417,93541701
935419,93541901
935420,93542088
935423,93542358
935455,93545528
935503,93550356
935504,93550456
935505,93550556
935506,93550656
935507,93550756
935517,93551798
935526,93552606
935527,93552706
935528,93552856
935537,93553756
935538,93553801
935539,93553901
935550,93555001
935551,93555101
935552,93555201
935553,93555301
935554,93555401
935562,93556201
935731,93573101
935732,93573201
935733,93573301
935734,93573401
935740,93574065
935741,93574165
935742,93574265
935786,93578656
935787,93578756
935850,93585001
935851,93585101
935852,93585201
935907,93590786
935960,93596001
935961,93596101
935963,93596301
935964,93596401
935985,93598527
935986,93598627
936031,93603182
936137,93613732
936138,93613832
936139,93613932
936148,93614882
936301,93630195
936450,93645010
936451,93645110
936815,93681555
936816,93681655
936817,93681773
937027,93702756
937028,93702856
937029,93702956
937030,93703056
937031,93703189
937032,93703289
937113,93711306
937153,93715310
937154,93715410
937155,93715510
937163,93716305
937164,93716405
937165,93716501
937166,93716601
937170,93717006
937172,93717201
937178,93717801
937188,93718801
937198,93719801
937201,93720110
937202,93720210
937212,93721201
937254,93725401
937255,93725501
937256,93725601
937259,93725956
937267,93726701
937270,93727010
937271,93727105
937272,93727205
937273,93727305
937290,93729001
937295,93729501
937296,93729601
937306,93730606
937314,93731405
937334,93733401
937335,93733506
937336,93733606
937350,93735056
937351,93735156
937352,93735201
937353,93735301
937355,93735505
937367,93736710
937368,93736810
937369,93736910
937371,93737101
937372,93737201
937373,93737301
937380,93738001
937381,93738101
937382,93738201
937383,93738301
937384,93738405
937385,93738505
937386,93738605
937387,93738756
937424,93742456
937425,93742556
937426,93742610
937442,93744201
937443,93744301
937445,93744501
937446,93744601
937455,93745501
937456,93745601
937457,93745701
937471,93747143
937472,93747243
937473,93747306
937474,93747489
937487,93748756
937490,93749034
937528,93752806
937536,93753656
937599,93759941
937600,93760041
937601,93760141
937602,93760257
937615,93761556
937616,93761656
937617,93761756
937620,93762056
937621,93762198
937622,93762298
937623,93762398
937624,93762498
937625,93762598
937626,93762698
937627,93762798
937628,93762898
937629,93762998
937630,93763056
937638,93763841
937639,93763941
937652,93765256
937653,93765356
937654,93765456
937655,93765556
937663,93766356
937664,93766456
937670,93767001
937671,93767101
937684,93768432
937701,93770198
937741,93774156
937742,93774256
937743,93774356
937755,93775598
937771,93777113
937772,93777201
937865,93786565
937866,93786665
937867,93786765
937868,93786865
937869,93786965
937870,93787065
938034,93803401
938035,93803501
938036,93803601
938072,93807256
938073,93807316
938076,93807656
938117,93811756
938118,93811856
938119,93811956
938162,93816201
938163,93816301
938164,93816401
938165,93816501
938166,93816601
938180,93818064
938192,93819201
938204,93820401
938232,93823256
938238,93823856
938305,93830501
938310,93831018
938311,93831118
938342,93834201
938343,93834301
938344,93834401
938675,93867574
938739,93873901
938740,93874001
938741,93874101
939364,93936401
939433,93943301
939477,93947753
939604,93960412
939614,93961413
950087,95008735
950088,95008851
950089,95008921
953000,95300001
960682,96068204
960685,96068504
960687,96068704
960688,96068804
960709,96070935
960732,96073204
960737,96073704
960738,96073804
960741,96074104
1130009,113000972
1130019,113001934
1130020,113002026
1130022,113002239
1130023,113002391
1130025,113002562
1130028,113002801
1130029,113002960
1130032,113003263
1130042,113004262
1130044,113004471
1130045,113004501
1130050,113005058
1130052,113005253
1130053,113005306
1130054,113005452
1130056,113005651
1130057,113005705
1130058,113005803
1130061,113006126
1130064,113006462
1130065,113006510
1130066,113006662
1130074,113007471
1130081,113008100
1130084,113008464
1130087,113008753
1130094,113009423
1130096,113009691
1130101,113010162
1130108,113010862
1130112,113011226
1130116,113011655
1130117,113011701
1130134,113013403
1130135,113013545
1130136,113013653
1130141,113014165
1130142,113014264
1130145,113014501
1130154,113015473
1130161,113016110
1130166,113016626
1130170,113017060
1130176,113017653
1130179,113017980
1130186,113018630
1130188,113018816
1130189,113018926
1130194,113019402
1130206,113020625
1130212,113021226
1130214,113021429
1130217,113021771
1130224,113022453
1130227,113022771
1130234,113023462
1130259,113025968
1130272,113027262
1130274,113027468
1130279,113027953
1130285,113028502
1130296,113029626
1130298,113029827
1130299,113029962
1130302,113030234
1130304,113030410
1130306,113030601
1130323,113032365
1130325,113032566
1130332,113033240
1130335,113033530
1130337,113033734
1130340,113034040
1130344,113034405
1130355,113035571
1130357,113035740
1130359,113035926
1130374,113037462
1130379,113037926
1130381,113038101
1130384,113038421
1130388,113038810
1130396,113039640
1130397,113039726
1130401,113040162
1130403,113040378
1130404,113040462
1130409,113040951
1130416,113041678
1130419,113041926
1130422,113042225
1130425,113042553
1130426,113042654
1130428,113042860
1130431,113043162
1130432,113043262
1130437,113043771
1130441,113044164
1130443,113044301
1130456,113045660
1130459,113045930
1130461,113046162
1130462,113046262
1130467,113046708
1130468,113046880
1130469,113046965
1130476,113047662
1130477,113047792
1130478,113047847
1130479,113047953
1130484,113048402
1130485,113048547
1130486,113048672
1130489,113048980
1130503,113050326
1130517,113051771
1130518,113051883
1130520,113052055
1130532,113053260
1130541,113054164
1130544,113054462
1130548,113054853
1130567,113056702
1130571,113057122
1130578,113057826
1130579,113057901
1130588,113058840
1130590,113059010
1130595,113059523
1130603,113060334
1130604,113060402
1130608,113060826
1130612,113061239
1130622,113062264
1130645,113064526
1130647,113064762
1130648,113064810
1130656,113065630
1130657,113065772
1130660,113066026
1130668,113066830
1130679,113067964
1130685,113068526
1130695,113069590
1130701,113070116
1130703,113070326
1130704,113070406
1130713,113071306
1130732,113073201
1130734,113073402
1130746,113074690
1130749,113074929
1130761,113076129
1130763,113076340
1130773,113077390
1130788,113078862
1130791,113079134
1130793,113079316
1130795,113079521
1130798,113079830
1130799,113079926
1130812,113081266
1130817,113081710
1130825,113082529
1130837,113083771
1130839,113083926
1130851,113085140
1130852,113085202
1130854,113085460
1130857,113085758
1130866,113086626
1130873,113087305
1130876,113087665
1130881,113088123
1130882,113088210
1130896,113089665
1130897,113089726
1130898,113089801
1130901,113090162
1130903,113090326
1130904,113090423
1130906,113090626
1130915,113091503
1130916,113091600
1130927,113092726
1130944,113094424
1130946,113094610
1130949,113094940
1130957,113095702
1130958,113095821
1130962,113096223
1130964,113096491
1130973,113097316
1130987,113098726
1130994,113099451
1130998,113099826
1131019,113101939
1131036,113103663
1131087,113108789
1131129,113112906
1131140,113114058
1131190,113119010
1131352,113135278
1131369,113136964
1131461,113146162
1131612,113161295
1131645,113164526
1131719,113171906
1131723,113172301
1131773,113177371
1131889,113188971
1131909,113190964
1131910,113191016
1132002,113200268
1132003,113200312
1132004,113200462
1132007,113200746
1132008,113200862
1132017,113201760
1132054,113205460
1132061,113206126
1132176,113217653
1132219,113221901
1132224,113222462
1132304,113230410
1132417,113241701
1132432,113243262
1132476,113247662
1134368,113436862
1134500,113450053
1137000,113700078
1137002,113700275
1137003,113700303
1137004,113700478
1137005,113700501
1137006,113700621
1137007,113700709
1137008,113700807
1137029,113702929
1137033,113703362
1137036,113703649
1137056,113705667
1137070,113707014
1137094,113709468
1137101,113710126
1137116,113711655
1137117,113711701
1137119,113711955
1137124,113712403
1137129,113712906
1137130,113713026
1137131,113713106
1137141,113714165
1137142,113714221
1137170,113717029
1137186,113718640
1137188,113718816
1137189,113718934
1137190,113719003
1137194,113719482
1137199,113719900
1137200,113720001
1137201,113720109
1137202,113720230
1137219,113721913
1137223,113722326
1137224,113722462
1137264,113726406
1137272,113727262
1137294,113729406
1137300,113730005
1137301,113730190
1137303,113730330
1137306,113730602
1137321,113732171
1137332,113733235
1137335,113733540
1137344,113734403
1137352,113735206
1137368,113736882
1137369,113736964
1137374,113737482
1137379,113737934
1137384,113738428
1137388,113738810
1137400,113740030
1137401,113740101
1137419,113741949
1137425,113742553
1137426,113742654
1137437,113743778
1137441,113744101
1137442,113744206
1137456,113745606
1137459,113745940
1137467,113746768
1137469,113746965
1137475,113747534
1137479,113747978
1137484,113748482
1137489,113748982
1137494,113749410
1137499,113749972
1137500,113750001
1137506,113750680
1137515,113751590
1137517,113751778
1137520,113752055
1137523,113752372
1137532,113753206
1137544,113754479
1137571,113757139
1137580,113758072
1137581,113758190
1137595,113759506
1137597,113759702
1137603,113760340
1137604,113760482
1137612,113761275
1137619,113761962
1137656,113765640
1137660,113766034
1137671,113767126
1137679,113767921
1137690,113769091
1137700,113770091
1137734,113773404
1137763,113776340
1137798,113779840
1137801,113780102
1137812,113781255
1137825,113782529
1137852,113785201
1137873,113787303
1137876,113787627
1137897,113789734
1137901,113790183
1137911,113791155
1137915,113791501
1137950,113795001
1137951,113795181
1137957,113795704
1137994,113799467
1138000,113800001
1138264,113826458
1138442,113844278
1138959,113895926
1139458,113945813
1150511,115051101
1150522,115052201
1150533,115053301
1150691,115069151
1151010,115101001
1151012,115101201
1151277,115127701
1151278,115127801
1151279,115127901
1151280,115128001
1151281,115128101
1151282,115128201
1151320,115132019
1151327,115132701
1151385,115138508
1151386,115138603
1151387,115138708
1151388,115138802
1151404,115140408
1151408,115140801
1151436,115143613
1151437,115143713
1151468,115146845
1151474,115147446
1151475,115147555
1151479,115147901
1151483,115148356
1151486,115148601
1151487,115148701
1151488,115148801
1151489,115148901
1151490,115149001
1151491,115149101
1151510,115151048
1151512,115151245
1151517,115151764
1151518,115151866
1151522,115152210
1151523,115152310
1151526,115152608
1151527,115152708
1151528,115152808
1151529,115152908
1151554,115155410
1151555,115155510
1151556,115155601
1151557,115155701
1151558,115155801
1151559,115155901
1151560,115156001
1151561,115156101
1151562,115156201
1151624,115162456
1151643,115164301
1151645,115164501
1151651,115165101
1151652,115165201
1151653,115165308
1151657,115165701
1151658,115165801
1151659,115165901
1151660,115166001
1151661,115166101
1151662,115166201
